,Player Name,Players ID,Years Active,Position Played
1507,Jonathan Ferrari,b3f6d7fd,2010-2019,DF
1508,Paulo Ferrari,319a1729,2001-2018,DF
1509,Rafael Ferrario,6853a0e2,2019-2020,DF
1510,Lucas Ferraz Vila,3ca2f13d,2018-2019,GK
1511,Brian Ferreira,0f5405b9,2011-2017,MF
1512,Cristian Ferreira,f088e129,2017-2020,FW
1513,Lucas Ferreiro,79270918,2003-2005,MF
1514,Salvador Ferrer,e0e7d3fc,2018-2019,FW
1515,Alexis Ferrero,9da7cb8c,2007-2015,DF
1516,Francis Ferrero,d97e6ca7,2005-2006,DF
1517,Walter Ferrero,f27fea00,2001-2003,FW
1518,Gustavo Ferretti,6ace45b3,2017-2018,DF
1519,Santiago Ferretti,406b8064,2017-2018,FW
1520,Daniel Ferreyra,99be6f00,2006-2020,DF
1521,Facundo Ferreyra,b39a793e,2008-2020,GK
1522,Gabriel Ferreyra,fc343ba8,2014-2015,FW
1523,Germán Ferreyra,d4403f30,2015-2019,MF
1524,Martín Ferreyra,accb1397,2017-2018,MF
1525,Nicolás Ferreyra,39950b28,2013-2019,DF
1526,Osmar Ferreyra,99ce4630,2002-2017,DF
1527,Romina Ferro,49c8d0a5,2003-2007,MF
1528,Leonel Ferroni,ce9a4828,2017-2020,GK
1529,Héctor Fértoli,54328474,2016-2020,DF
1530,Franchu Feuillassier,615667bb,2017-2019,MF
1531,Ignacio Fideleff,a6490814,2007-2015,FW
1532,Jorge Figal,91e44066,2014-2020,DF
1533,Darío Figueroa,526831a9,2006-2012,DF
1534,Franco Figueroa,c6272a7e,eroa 2014,MF
1535,Leandro Figueroa,c381a575,2013-2015,FW
1536,Luciano Figueroa,c4e3421a,2001-2014,MF
1537,Marcos Figueroa,8d592189,2009-2019,FW
1538,Tobías Figueroa,b1f3c401,2011-2020,FW
1539,Tomás Figueroa,f40ba971,2015-2017,FW
1540,Víctor Figueroa,c2390e21,2002-2020,GK
1541,Esteban Figún,02d8d90e,igún 2005,FW
1542,Claudio Fileppi,bb4f4223,2005-2015,MF
1543,Ezequiel Filipetto,5fc44054,2008-2017,MF
1544,Eduardo Filippini,b291706b,2008-2016,DF
1545,Lucio Filomeno,d2785eb9,2001-2012,DF
1546,Leandro Finochietto,26d0d1a1,2018-2020,MF
1547,Nahuel Fioretto,4b7c3fc8,2001-2011,GK
1548,Alejandro Fiorina,24afdbea,2015-2017,MF
1549,Matías Fissore,fec92d44,2011-2019,FW
1550,Bruno Fistori,d4b28b5c,tori 2011,MF
1551,Jonathan Fleita,c938c702,2015-2017,FW
1552,Leandro Fleitas,34da2371,2004-2020,DF
1553,César Florentín,9e809ff4,2019-2020,DF
1554,Brian Flores,9293524b,ores 2018,MF
1555,Federico Flores,12193bbd,2015-2016,DF
1556,Franco Flores,fb722e4c,2011-2015,MF
1557,Gabriel Flores,8f695875,ores 2015,DF
1558,Leonardo Flores,44603d4d,2017-2018,DF
1559,Marcos Flores,fc45b811,2006-2015,DF
1560,Roberto Floris,46ffc934,2007-2009,FW
1561,Maximiliano Flotta,34bd3bd4,2003-2010,DF
1562,Carlos Fondacaro,34cff503,2008-2014,MF
1563,Matias Fondato,6f0f7ddf,dato 2007,MF
1564,Matías Fonseca,2d14a424,2017-2019,DF
1565,Walter Fonseca,51840224,2001-2005,FW
1566,Agustín Fontana,deb75bd4,2014-2020,DF
1567,Fernando Fontana,658581af,2009-2010,FW
1568,Pablo Fontanello,7c7353d4,2007-2017,DF
1569,Fabricio Fontanini,13fae731,2010-2020,DF
1570,Nicolás Forastiero,d3a3e986,2019-2020,DF
1571,Juan Forchetti,ef9c046f,2001-2003,DF
1572,Rubén Forestello,33569253,2001-2004,DF
1573,Juan Forlín,ab9ca65d,2007-2019,FW
1574,Andrés Formento,d0b2fe01,2004-2013,MF
1575,Lautaro Formica,c0297627,2005-2013,FW
1576,Mauro Formica,fd554256,2006-2020,DF
1577,Maximiliano Fornari,c0b16d1c,2015-2018,MF
1578,Santiago Fosgt,24774c8a,2007-2019,MF
1579,Juan Foyth,6c7762c3,2016-2020,DF
1580,Franco Fragapane,09538c47,2013-2020,DF
1581,Victoriano Frágola,06d6aaee,2016-2017,MF
1582,Franco Fragueda,c0851c2b,2018-2020,DF
1583,Diego Fraire,6978d008,2012-2013,GK
1584,Lucas de Francesco,5fc9d949,2005-2012,MF
1585,Juan Francisco Apaolaza,4bc222f8,2017-2019,FW
1586, Franco Pardo,de16bb25,2016-2017,FW
1587,Alan Franco,a548281c,2016-2020,DF
1588,Ariel Franco,22e4dd8a,2001-2009,DF
1589,Carlos Franco,0c699070,2016-2019,DF
1590,Daniel Franco,53599e0e,2015-2020,GK
1591,Darío Franco,14e39f25,2003-2004,DF
1592,Emiliano Franco,5d32920b,anco 2016,MF
1593,Guillermo Franco,9f37e9bb,2008-2009,MF
1594,Hernán Franco,c4256163,2001-2005,DF
1595,Jaime Franco,dad73846,anco 2015,MF
1596,"Leo Franco 1999-2016 · GK · Atlético Madrid, Mallorca, Zaragoza, Galatasaray, Huesca, San Lorenzo",c39a5c6b,1999-2016,MF
1597,Nicolás Franco,ca3520bc,2016-2019,GK
1598,Paolo Frangipane,c30bde1e,2004-2012,FW
1599,Andrés Franzoia,7e2615f5,2006-2016,MF
1600,Juan Franzoni,c87e4da2,2017-2020,FW
1601,Hernán Fredes,2c99adf1,2006-2019,FW
1602,Leonardo Fredes,9f252ee3,edes 2015,MF
1603,Elvio Fredrich,292de593,2004-2013,MF
1604,Federico Freire,44d19482,2011-2017,MF
1605,Nicolás Freire,653222cd,2012-2020,MF
1606,Maximiliano Freitas,06bc9f74,2015-2019,DF
1607,Marcelo Freites,0e1d77e5,2019-2020,FW
1608,Juan Freytes,b9863758,2018-2019,uz
1609,Alejandro Frezzotti,25085869,2003-2020,DF
1610,Adonis Frías,1b2f1090,2018-2020,MF
1611,Matías Fritzler,e4100467,2004-2020,DF
1612,Carlos Frontini,2bb3fe1f,2003-2016,MF
1613,Pablo Frontini,237b6934,2003-2013,FW
1614,Nicolás Frutos,0fc7518c,2001-2010,DF
1615,Diego Ftacla,abdd3ba0,2010-2014,FW
1616,Fabricio Fuentes,851ea9c3,2001-2011,FW
1617,Gustavo Fuentes,9a98df4d,2000-2004,DF
1618,"Esteban Fuertes 1999-2012 · FW · Colón, Universidad Católica, River Plate, Tenerife, Lens, Derby County",244cff56,1999-2012,FW
1619,Ramiro Funes Mori,89cbc961,2012-2020,FW
1620,Rogelio Funes Mori,bf9a2406,2009-2020,DF
1621,Julio Furch,84d35e44,2010-2020,FW
1622,Martín Fúriga,33d9b0b2,2001-2002,FW
1623,Iván Furios,363e0ac1,2001-2018,FW
1624,Emiliano Fusco,bbc20845,2004-2005,DF
1625,Santiago Fusilier,ffce1689,2007-2010,DF
1626,Francisco Fydriszewski,bb7a1a4a,2014-2020,MF
1627,Adrián Gabbarini,48cb5bdf,2009-2020,FW
1628,Francisco Gabriel Guerrero,098d6cfe,2003-2009,GK
1629,Iván Gabriel Maggi,d8abe9f9,2019-2020,MF
1630,Héctor Gabriel Morales,9cd0fff6,2010-2012,FW
1631,Hernán Gabriel Pérez,ac39bede,2007-2008,MF
1632,Juan Gabriel Rivas,5f2fe970,2015-2019,MF
1633,Luis Gabriel Solís,fad072ad,2005-2017,MF
1634,Pablo Gabriel Torres,1d44231a,2003-2015,MF
1635,Enzo Gaggi,663924d5,2016-2017,FW
1636,Alejandro Gagliardi,c374d39c,2013-2018,MF
1637,Maximiliano Gagliardo,11467f14,2019-2020,MF
1638,Fernando Gago,e86337bd,2004-2020,GK
1639,Adolfo Gaich,8dfed6e9,2018-2020,MF
1640,Cristián Gaitán,15cd4932,2008-2019,FW
1641,Héctor Gaitán,60667a88,2006-2010,MF
1642,Nicolás Gaitán,7ebfac0f,2007-2020,DF
1643,Pablo Gaitán,bf10338e,2012-2020,MF
1644,Walter Gaitán,0061247c,2000-2012,MF
1645,Yanina Gaitán,e630082c,itán 2003,MF
1646,Diego Galanternik,5b5102a7,2012-2013,MF
1647,Marcos Galarza,ccfb067d,2002-2015,GK
1648,Leonel Galeano,53144c79,2009-2020,DF
1649,Fernando Galetto,3e0b7794,2000-2003,DF
1650,Hernán Galíndez,89c136f6,2008-2020,MF
1651,"Marcelo Gallardo 1999-2011 · MF · River Plate, Monaco, Paris Saint-Germain, D.C. United, Nacional, Argentina",483e1b7a,1999-2011,GK
1652,Nahuel Gallardo,87b8a7a5,2017-2020,MF
1653,Omar Gallardo,f16d3843,2004-2005,DF
1654,Walter Gallardo,1b003cd7,ardo 2015,MF
1655,Ezequiel Gallegos,e5a9ff08,egos 2015,MF
1656,Matías Gallegos,4c23433f,2017-2019,MF
1657,Luciano Galletti,2760ef74,2001-2014,FW
1658,Diego Gálligo,8a87a549,2012-2013,MF
1659,Santiago Gallucci Otero,7b1e608c,2013-2020,FW
1660,Martín Galmarini,dc827680,2007-2019,MF
1661,Giuliano Galoppo,a8eeadaf,2017-2020,MF
1662,Marcelino Galoppo,0ac472e7,2000-2001,MF
1663,Sergio Galván Rey,e7dd897e,2004-2011,MF
1664,Brian Galván,bbfbd4d3,2017-2020,FW
1665,Carlos Galván,1664ad7a,2001-2013,MF
1666,Diego Galván,1a5bfa12,2001-2013,DF
1667,Jonathan Galván,f865dc98,2015-2020,FW
1668,José Galván,128bede9,2003-2011,MF
1669,Lucas Gamba,ca252a8a,2015-2020,MF
1670,Fernando Gamboa,60cb0d9c,2002-2005,MF
1671,Leonel Gancedo,cc525f3d,2000-2006,DF
1672,Facundo Ganci,ab65a482,2019-2020,MF
1673,Darío Gandín,bf591eb7,2003-2014,MF
1674,Javier Gandolfi,1616e50f,2002-2020,FW
1675,Leandro Garate,3b4539b5,2013-2015,DF
1676,Gonzalo Garavano,efea955c,2006-2012,FW
1677,Matías Garavano,eb438eb7,2006-2010,MF
1678,"Diego Garay 1999-2006 · MF · Atlante, Talleres, Strasbourg, Irapuato",a7ef7bc4,1999-2006,GK
1679,Ezequiel Garay,ac3fb1be,2004-2020,MF
1680,Ramiro Garay,2976a2f2,2016-2017,DF
1681,Pablo Garbini,4c8ed8e0,2015-2016,MF
1682,Ariel Garcé,12fdd8d4,2001-2014,DF
1683,Facundo Garcés,20c88f8f,2016-2020,DF
1684,Agustín García Basso,84c478aa,2012-2013,DF
1685,Ale García,504f6051,rcía 2016,DF
1686,Cristian García,2e33112b,2011-2017,DF
1687,Cristian García,bbdaca34,2001-2004,FW
1688,Cristian García,e52fdaff,2006-2011,FW
1689,Daian García,8cdfcf93,2018-2019,FW
1690,Diego García,66262873,2006-2013,FW
1691,Emanuel García,2be9163e,2015-2016,MF
1692,Esteban García,5e0cd2e9,2005-2007,MF
1693,Facundo García,ca9da30f,2016-2019,MF
1694,Federico García,43dff5d3,2005-2013,MF
1695,Lucas Gabriel López García,23bf3627,2011-2018,DF
1696,Manuel García,cd56cb39,2013-2018,MF
1697,Mateo García,62db2015,2016-2020,GK
1698,Matías García,2eb0ba11,2007-2010,MF
1699,Matías García,30cbb8d1,2003-2016,MF
1700,Matías García,91e7fc9a,2013-2020,MF
1701,Matías García,fd4c1b7a,2016-2020,MF
1702,Santiago García,0dca0fd9,2008-2020,MF
1703,Walter García,23c86431,2003-2009,DF
1704,Zelmar García,0d57d1aa,2009-2012,MF
1705,Fabián Garfagnoli,8d7aa7e2,2001-2002,DF
1706,Ernesto Garín,d538d44e,2008-2009,DF
1707,César Garipe,1be9894e,2001-2010,MF
1708,Pablo Garnier,619b19bd,2003-2014,MF
1709,Yamil Garnier,d0e5275e,2015-2017,FW
1710,Benjamín Garré,351780d8,2016-2020,MF
1711,Ezequiel Garré,cd522444,2007-2018,FW
1712,Matías Garrido,f847e226,2016-2019,DF
1713,Pascual Garrido,9e86e886,2000-2002,MF
1714,Daniel Garro,fee0441b,2016-2017,DF
1715,Gabriela Garton,31934a8f,rton 2019,MF
1716,Sebastián Gasparini,f8e13710,2001-2017,GK
1717,Walter Gastón Bustos,46168e13,2006-2007,MF
1718,Fernando Gastón Córdoba,09f84b78,2004-2005,MF
1719,Ángel Gastón Díaz,d4c370b0,2006-2017,MF
1720,Martín Gastón Leva,f0d1e4be,Leva 2010,MF
1721,Fernando Gaston Soler,7383e437,2006-2007,FW
1722,Fernando Gatti,91dd2f28,2001-2002,FW
1723,Lucas Gatti,c00835bd,2001-2003,FW
1724,Federico Gattoni,86087757,2018-2020,MF
1725,Nicolás Gauna,c37e38ab,2017-2018,DF
1726,Alejandro Gavatorta,7b7508f9,2001-2009,MF
1727,Paulo Gazzaniga,63d17038,2011-2020,MF
1728,Marcos Gelabert,8266de51,2001-2019,GK
1729,Alejo Gelatini,02ea1546,2005-2006,MF
1730,Lautaro Geminiani,e7427cf4,2016-2019,MF
1731,Kevin Genaro,14be0189,2016-2017,DF
1732,Gaspar Gentile,05714089,2017-2018,FW
1733,Santiago Gentiletti,4ac07e1b,2004-2020,FW
1734,Marisa Gerez,6a9f8c1a,2003-2008,DF
1735,Danilo Gerlo,03709db5,2003-2016,DF
1736,Jonatan Germano,4b09976a,2007-2015,DF
1737,Jonathan Germano,24bf7e60,2014-2015,MF
1738,Francisco Gerometta,70e92629,2019-2020,MF
1739,Bryan Gerzicich,4e4318d5,2005-2013,DF
1740,Gabriel Giacopetti,5cb9c193,etti 2018,MF
1741,Esteban Giambuzzi,c7206707,2017-2018,FW
1742,Matías Giammalva,cadb3da9,alva 2017,DF
1743,Adrián Giampietri,d11c769e,2006-2011,DF
1744,Lautaro Gianetti,e08ac719,2011-2020,MF
1745,Martín Gianfelice,d4b57f63,lice 2008,DF
1746,Nicolás Gianni,bdf610cd,2001-2010,FW
1747,Emiliano Giannunzio,1817c289,2001-2003,MF
1748,Agustín Giaquinto,e516a74d,2018-2019,MF
1749,Fernando Giarrizo,641e7033,2008-2009,FW
1750,Matías Gigli,b9bb262d,2006-2009,MF
1751,Esteban Giglio,8a43b31b,2008-2009,FW
1752,Emmanuel Gigliotti,03a8b265,2009-2020,DF
1753,Agustín Gil Clarotti,1030ba06,2015-2016,FW
1754,Gastón Gil Romero,912652f3,2011-2020,FW
1755,Gonzalo Gil,b6511876,2009-2010,MF
1756,Leonardo Gil,0ac8475f,2013-2020,FW
1757,Lucas Gilardoni,236204cd,2015-2019,MF
1758,Christian Giménez,331e6945,2002-2008,MF
1759,Damián Giménez,d738b385,2001-2009,FW
1760,Daniel Giménez,5a310489,2003-2008,MF
1761,Emmanuel Giménez,09024a3b,2003-2015,FW
1762,Fabio Giménez,4971ddaf,2008-2009,MF
1763,Gastón Giménez,060644f1,2010-2012,MF
1764,Gastón Giménez,ab66cc31,2015-2020,FW
1765,Gonzalo Giménez,36bac3e6,2015-2017,MF
1766,Martín Giménez,2e5f7194,2012-2019,MF
1767,Martín Giménez,4a8f0b32,2017-2018,FW
1768,Matías Giménez,2b02fce3,2007-2015,FW
1769,Matías Giménez,966e3b08,2018-2019,MF
1770,Nicolás Giménez,e3044f10,2016-2019,FW
1771,Nicolás Giménez,e3cfbfc5,2015-2020,DF
1772,Santiago Giménez,37337aea,2018-2020,MF
1773,Nick Gindre,96800e5a,2006-2011,FW
1774,Maximiliano Ginobili,105101ca,2015-2016,GK
1775,Leandro Gioda,0d5642e7,2003-2011,DF
1776,Sergio Gioino,4e8fa527,2005-2007,DF
1777,Santiago Giordana,66294099,2015-2018,FW
1778,Matías Giordano,9b6205e4,2010-2017,FW
1779,Lucas Giovini,61d395a7,2011-2019,GK
1780,Sebastián Giovini,af49a10a,vini 2015,GK
1781,Nicolás Giraudo,265095ac,2016-2017,GK
1782,Federico Girotti,ea24ce2c,2018-2019,MF
1783,Maximiliano Giusti,80389498,2010-2016,FW
1784,Alejandro Glaría,390047ff,2003-2004,FW
1785,Juan Gobetto,9079551d,etto 2017,FW
1786,Enzo Godoy,7deeb020,odoy 2015,DF
1787,Erik Godoy,e8b80334,2012-2019,DF
1788,Federico Godoy,38a93fdd,2017-2018,DF
1789,Fernando Godoy,532066bf,2008-2020,DF
1790,Franco Godoy,b3973703,2016-2020,MF
1791,Leandro Godoy,7632761b,2013-2015,MF
1792,Leonardo Godoy,0f9d8e45,2015-2020,DF
1793,Lucas Godoy,c2a29b19,2004-2008,DF
1794,Marcos Godoy,d56e66d8,odoy 2007,MF
1795,Nicolás Godoy,5957cb73,odoy 2015,FW
1796,Jonatan Goitía,edbdf494,2017-2019,MF
1797,Paolo Goltz,815da2cb,2002-2020,DF
1798,Adrián Gómez,b69f15b8,2003-2004,DF
1799,Agustín Gómez,66231146,2006-2007,DF
1800,Agustín Gómez,823ef460,ómez 2017,GK
1801,Ángel Gómez,268ce225,2017-2019,DF
1802,Brian Gómez,320aea19,2018-2019,DF
1803,Christian Gómez,90170b1e,2001-2010,MF
1804,Daniel Gómez,e11d6282,2016-2018,MF
1805,Diego Gómez,f346b8b8,2009-2019,MF
1806,Elías Gómez,9f110faf,2013-2020,MF
1807,Exequiel Gómez,006b49cc,ómez 2015,DF
1808,Gastón Gómez,33c24be0,2016-2020,FW
1809,Gonzalo Gómez,6c13cd42,2017-2018,GK
1810,Ismael Gómez,7f94d5b6,ómez 2019,FW
1811,Iván Gómez,426ec996,2016-2020,MF
1812,Juan Gómez,a42adad9,ómez 2017,MF
1813,Lucas Gómez,e1cd7d5c,2017-2020,DF
1814,Luciano Gómez,0bc8cd45,2016-2020,FW
1815,Marcelo Gómez,bc08b85c,2001-2002,MF
1816,Mariano Gómez,49a28383,2017-2020,MF
1817,Matías Gómez,f0309a21,2017-2020,DF
1818,Maximiliano Gómez,b4f04431,2018-2020,FW
1819,Papu Gómez,6e4df551,2005-2020,MF
1820,Rodrigo Gómez,9b696c39,2012-2020,FW
1821,Rodrigo Gómez,d547bf26,2018-2019,MF
1822,Rubén Gómez,15c9de39,2014-2015,FW
1823,Virginia Gómez,7f31fa30,ómez 2019,MF
1824,Agustín Goñi,9e29a2d8,2008-2009,DF
1825,Gonzalo Goñi,687e908f,2017-2018,MF
1826,Imanol González Benac,46ef5ad0,2016-2020,DF
1827,Ramiro González Hernández,cd91ec40,2017-2020,DF
1828,Leandro González Pirez,5ba1112c,2010-2020,DF
1829,Agustín González Tapia,3867759b,2001-2016,DF
1830,Adrián González,c7c8eecf,2001-2012,MF
1831,Ángel González,71d1706c,2015-2020,MF
1832,Ariel González,4177c62a,2003-2008,MF
1833,Arnaldo González,e8733dbc,2010-2017,FW
1834,Cristian González,1e2c0845,2016-2017,MF
1835,Cristian González,dd22e976,ález 2014,DF
1836,Diego González,2e949638,2007-2020,FW
1837,Diego González,46472407,ález 2015,MF
1838,Emiliano González,e4f93b06,2019-2020,DF
1839,Esteban González,3b3381db,2001-2015,GK
1840,Ezequiel González,d40142bb,2001-2011,MF
1841,Federico González,fc7c4978,2005-2020,MF
1842,Fernando González,6ce1d418,2011-2012,FW
1843,Fernando González,d3f55556,2011-2016,DF
1844,Francisco González,d266af3b,2019-2020,DF
1845,Francisco González,d454a739,2018-2019,FW
1846,Franco González,b6980914,2019-2020,MF
1847,Gaston Gonzalez,74fef6d2,2019-2020,MF
1848,Ignacio González,ae0e92b7,ález 2018,MF
1849,"Kily González 1999-2010 · FW-MF · Valencia, Rosario Central, Internazionale, San Lorenzo, Las Palmas, Argentina",69966620,1999-2010,FW
1850,Leandro González,a7951ff3,2004-2017,MF
1851,Lucas González,528b1be4,2019-2020,MF
1852,Lucas González,cadfd4d6,2018-2019,MF
1853,Lucho González,e59b83c0,2001-2019,FW
1854,Mariano González,8f9e8be2,2002-2019,MF
1855,Matías González,ecafbb28,ález 2015,MF
1856,Mauro González,d91803f3,2017-2018,FW
1857,Maximiliano González,cb82dcc7,2015-2019,MF
1858,Nacho González,0c99d0e9,2000-2008,MF
1859,Nelson González,f237f0c4,2010-2015,GK
1860,Nicolás González,32781bd1,2017-2020,MF
1861,Pablo González,267aeac2,2005-2020,MF
1862,Patricio González,f495513a,2002-2007,FW
1863,Raúl González,8c674bff,2000-2005,MF
1864,Rodrigo González,a01052f2,2018-2020,FW
1865,Sebastián González,57e2ab6f,2008-2017,DF
1866,Sergio González,6cd03c86,2015-2017,MF
1867,Silvio González,6db4e9a5,2001-2014,FW
1868,Julio Gonzalo Ramírez,bc1e0492,2010-2012,FW
1869,Raúl Gordillo,316dba1b,2002-2008,MF
1870,Cristian Gorgerino,b4e302ac,2016-2017,MF
1871,"Mario Gori 1996-2000 · MF · D.C. United, Columbus Crew, New England Revolution, Miami Fusion",7f007b80,1996-2000,DF
1872,Nicolás Gorobsov,3958ea7f,2007-2020,MF
1873,Nicolás Gorosito,073db7e5,2014-2020,DF
1874,Raúl Gorostegui,450c178d,2003-2005,DF
1875,Juan Gotta,04ea588f,2015-2016,DF
1876,Gustavo Gotti,66245554,2017-2020,DF
1877,Luciano Goux,66635c84,Goux 2013,FW
1878,Marcelo Goux,9f32f11c,2001-2011,DF
1879,Cristian Grabinski,428b5eee,2001-2013,DF
1880,Juan Grabowski,1cf212ed,2005-2010,DF
1881,Leandro Gracián,f3b467a3,2001-2016,DF
1882,Gabriel Graciani,cfc3b3b7,2010-2017,MF
1883,César Gradito,e20b8c15,2004-2010,DF
1884,Claudio Graf,5a9522ce,2001-2012,MF
1885,Patricio Graff,b4a2cf8b,2001-2010,FW
1886,Francisco Grahl,9673b7dd,2017-2020,DF
1887,Rodolfo Graieb,a8675eee,2001-2009,MF
1888,Ariel Grana,c97dafaf,2000-2005,DF
1889,Hernán Grana,266112c6,2008-2017,DF
1890,Mario Grana,653dde97,2001-2007,DF
1891,Matías Grandis,370712a3,2013-2014,MF
1892,Martín Granero,c2768a01,2009-2010,MF
1893,Sebastián Grazzini,2c2bfeeb,2008-2015,MF
1894,Javier Grbec,7c9ea167,2012-2016,MF
1895,Leandro Grech,81ac9db6,2001-2019,FW
1896,Leonardo Griffo,f560555d,2003-2004,MF
1897,Mauro Griguol,50ce81b7,2018-2019,GK
1898,Fausto Grillo,b747edb2,2014-2020,MF
1899,Leandro Grimi,fb472db0,2006-2018,DF
1900,Gonzalo Groba,73902429,2017-2018,DF
1901,Gustavo Grondona,3084840c,2002-2003,MF
1902,Damián Grosso,ff81f49b,2003-2007,MF
1903,Eugenio Grosso,1469c60a,osso 2019,GK
1904,Leandro Guaita,0c6dc2c4,2011-2012,MF
1905,Cristian Guanca,05341453,2015-2020,MF
1906,Manuel Guanini,0b4b4905,2015-2020,FW
1907,Matías Guardia,4c9950ec,2015-2016,DF
1908,Martin Guarino,5e020922,2009-2011,FW
1909,Luciano Guaycochea,fdee61b2,2016-2019,FW
1910,Gabriel Gudiño,e5b011c2,2016-2020,MF
1911,Pablo Guede,19bbaa66,2001-2002,MF
1912,Jonathan Guerazar,0c1d47d7,2010-2012,FW
1913,Claudio Guerra,7ef6effd,2001-2015,MF
1914,Mariano Guerreiro,86541c06,2012-2017,FW
1915,Nicolás Guevara,9ceac013,2003-2012,FW
1916,"Andrés Guglielminpietro 1998-2007 · MF · Milan, Internazionale, Boca Juniors, Bologna, Gimnasia",65f39e1b,1998-2007,FW
1917,Tomás Guidara,14efa370,2016-2020,MF
1918,Diego Guidi,dacb6384,2001-2012,DF
1919,Agustín Guiffrey,f1aef893,2017-2019,DF
1920,Germán Guiffrey,80fbd865,2018-2020,MF
1921,Braian Guille,154e6469,2016-2017,DF
1922,Marcos Guillermo Díaz,cf184887,2009-2020,FW
1923,Adrián Guillermo Sánchez,bfb67716,2019-2020,GK
1924,Pablo Guiñazú,83e77d5a,2000-2019,MF
1925,José Luis Martínez Gullotta,c144e5f8,2007-2009,MF
1926,Andres Gurrieri,8827fc15,2011-2014,GK
1927,Leandro Gurrieri,abde1e15,2007-2010,MF
1928,Gastón Guruceaga,16e710a6,eaga 2018,FW
1929,Christian Gustavo Gómez,f3b3ca26,ómez 2015,DF
1930,Ariel Gustavo Pereyra,b45a99eb,2001-2007,MF
1931,Enzo Gutiérrez,c43f1953,2004-2020,DF
1932,Fernando Gutiérrez,0615dc7d,2010-2014,FW
1933,Jonás Gutiérrez,816fd91c,2001-2020,MF
1934,Marcos Gutiérrez,76c82a37,2002-2011,MF
1935,Marcos Mauro López Gutiérrez,b3b62f94,2017-2020,GK
1936,Lautaro Guzmán,1a8ed4a1,2018-2020,DF
1937,Marcelo Guzmán,4358a1af,2016-2018,FW
1938,Nahuel Guzmán,d8f11068,2006-2020,MF
1939,Gabriel Hachen,f8dd4788,2011-2020,GK
1940,Ezequiel Ham,300753b4,2013-2018,FW
1941,Jonathan Hansen,de314cfc,2006-2019,MF
1942,Mauricio Hanuch,f50f1406,2003-2007,FW
1943,Joaquín Hass,8801bd4f,2018-2020,MF
1944,Gabriel Hauche,e0abe95e,2006-2020,GK
1945,Guillermo Hauché,05ff2f3a,2013-2018,FW
1946,Agustin Hausch,098a28f8,2019-2020,FW
1947,Hernán Hechalar,d5f6ddf2,2009-2019,FW
1948,"Gabriel Heinze 1999-2014 · DF · Paris Saint-Germain, Marseille, Manchester United, Newell's Old Boys, Real Madrid, Valladolid, Roma,",54629cf9,1999-2014,MF
1949,Fabián Henríquez,7cc129e9,2015-2020,DF
1950,Agustín Heredia,b5baec18,2017-2020,MF
1951,Leonardo Heredia,45cfa4ba,2017-2020,DF
1952,Pablo Heredia,06701ff2,2013-2014,MF
1953,Pablo Heredia,67b0c523,2015-2019,GK
1954,Jonathan Hereñú,51f09177,2010-2011,GK
1955,Emanuel Hermida,78fe73ae,2007-2008,DF
1956,Javier Hernán García,55c66abd,2008-2020,FW
1957,Diego Hernán Morales,0358cf4d,2008-2020,GK
1958,Ricardo Hernán Pagés,83530771,2001-2008,GK
1959,Federico Hernán Pereyra,b1bb3b77,2015-2020,DF
1960,Julio Hernán Rossi,0c5f6686,2003-2010,DF
1961,Elvis Hernández,a39fb884,ndez 2020,FW
1962,Gastón Hernández,7b33603b,2018-2019,DF
1963,Mateo Hernández,f5970329,2018-2019,DF
1964,Nicolás Hernández,07208534,2001-2008,MF
1965,Guillermo Hernando,4a578fe2,2001-2007,FW
1966,Diego Herner,8fd75cd3,2001-2018,GK
1967,Nicolás Herranz,4bf91851,2016-2018,DF
1968,Alexis Herrera,6113ebd7,2016-2017,DF
1969,Emanuel Herrera,f9436015,2012-2020,GK
1970,Germán Herrera,2c72c960,2002-2019,FW
1971,Guido Herrera,4b9b1f3a,2016-2020,FW
1972,Jonathan Herrera,2f6ff462,2017-2020,GK
1973,Marcelo Herrera,460cfb5b,2018-2020,FW
1974,Marcelo Herrera,568b02de,2012-2020,DF
1975,Marcelo Herrera 1998 · MF · Miami Fusion,6dc82cdb,rera 1998,DF
1976,"Martín Herrera 1999-2007 · GK · Alavés, Estudiantes",d7b793fb,1999-2007,MF
1977,Maximiliano Herrera,1584931a,rera 2012,GK
1978,Maximiliano Herrera,714c5b0e,rera 2015,DF
1979,Nicolás Herrera,8665c750,2005-2009,FW
1980,"Mariano Herrón 1999-2010 · MF · Independiente, Argentinos Juniors, Deportivo Cali, San Lorenzo, Rosario Central, Lleida, Montpellier",08b84cf2,1999-2010,FW
1981,Santiago Hezze,3694fad1,2019-2020,MF
1982,Federico Hidalgo Gasparini,cb843436,2018-2020,MF
1983,Federico Higuaín,ef8fc24c,2003-2019,MF
1984,Gonzalo Higuaín,8a08491a,2004-2020,MF
1985,Sergio Hipperdinger,a911d793,2010-2014,FW
1986,Santiago Hirsig,ab5e8e6c,2001-2011,FW
1987,Rodrigo Holgado,b25e597e,2017-2020,MF
1988,Alexander Hollman,20808cb2,lman 2016,FW
1989,Ivo Hongn,c6234aeb,2017-2018,DF
1990,Juan Manuel Munafo Horta,b168e80c,2009-2020,FW
1991,Guillermo Hoyos,83f2e9d2,2007-2016,MF
1992,Lucas Hoyos,848cbc52,2014-2020,MF
